100,84
83,67
74,83
30,37
100,96
60,32
38,25
55,62
92,80
92,96
48,46
57,69
66,85
76,43
66,55
64,96
58,74
92,75
100,100
79,64
60,51
68,55
47,49
100,92
68,92
41,46
43,70
37,43
45,51
45,37
78,47
64,48
71,70
76,100
78,46
92,94
100,80
42,14
41,17
63,29
89,65
73,80
74,100
61,47
82,60
59,61
33,9
36,73
75,75
48,41
50,59
61,76
92,94
60,64
87,98
30,23
79,78
46,68
61,58
39,21
68,64
44,36
72,53
77,58
58,80
63,28
58,75
52,71
18,13
46,42
40,32
52,34
67,58
78,76
76,60
50,38
56,78
43,70
48,13
83,67
99,96
54,69
69,56
79,92
92,91
100,100
94,98
57,85
82,40
92,84
70,33
94,92
26,32
92,66
73,69
47,23
74,78
81,76
91,100
64,74
67,55
66,57
51,60
69,44
52,85
84,98
58,76
64,44
100,100
58,62
82,74
32,32
74,62
64,36
38,71
98,100
72,66
90,100
50,75
37,32
65,75
42,80
89,80
69,68
83,36
63,78
69,85
67,64
96,76
61,76
54,67
66,59
48,76
62,49
100,93
71,48
91,98
42,26
42,60
78,57
82,98
88,66
63,60
52,46
73,49
55,39
80,80
54,46
50,29
16,16
100,83
66,66
73,59
65,82
89,71
80,85
100,100
64,67
92,85
37,44
52,46
72,85
88,87
75,69
100,84
56,39
69,50
80,84
57,38
64,57
62,71
60,58
87,100
62,59
89,39
75,83
62,61
83,53
45,45
57,80
58,82
76,87
58,60
48,45
55,30
83,60
69,43
59,94
73,92
100,99
77,85
84,100
60,44
72,46
80,33
40,76
62,74
61,82
96,88
69,47
80,38
83,92
83,84
92,92
73,37
82,93
83,78
87,64
41,35
56,55
78,83
49,42
51,38
75,66
100,94
67,66
66,85
55,45
61,50
51,50
88,94
82,92
30,27
68,73
73,74
61,52
69,71
77,62
64,57
50,70
60,64
78,58
100,92
76,98
50,54
73,58
74,80
55,69
78,48
87,70
87,100
87,100
85,90
20,28
75,62
76,65
68,83
62,75
24,42
78,96
80,86
74,80
77,100
73,78
31,43
84,92
90,94
96,92
30,42
61,51
80,96
87,97
80,49
82,82
52,100
98,92
85,88
100,88
80,77
62,49
75,96
43,28
45,36
67,50
80,78
65,51
73,44
91,48
96,90
68,54
38,42
87,76
57,67
57,56
65,75
93,63
86,75
25,37
77,91
92,89
66,59
91,100
65,50
84,80
75,51
78,100
88,87
92,86
73,85
44,32
90,75
57,55
60,67
88,87
55,34
71,64
75,71
88,85
63,64
89,98
73,80
57,43
54,42
28,43
92,78
73,49
53,37
57,50
83,100
38,75
76,92
100,87
69,78
96,94
42,100
62,37
60,85
69,14
65,44
49,51
69,57
96,96
82,92
72,75
80,89
47,60
92,88
76,60
91,85
82,96
82,80
37,32
62,39
50,38
33,29
58,34
75,100
68,96
82,73
79,81
88,92
92,82
71,92
76,70
42,53
82,100
67,66
55,51
39,35
22,42
58,35
81,100
33,28
50,21
85,82
75,55
90,89
31,33
98,96
85,80
49,34
61,96
92,63
85,69
75,71
74,96
75,100
91,83
67,64
83,85
63,55
84,92
69,70
86,91
60,75
92,87
76,82
92,86
67,92
75,80
60,91
71,69
33,39
59,76
59,42
78,44
75,67
40,75
66,51
31,56
92,84
64,46
35,36
84,88
67,52
42,31
87,92
75,71
86,75
74,60
100,94
92,86
48,8
56,30
45,51
66,40
94,92
92,88
36,52
66,62
80,49
69,59
83,76
92,100
47,61
80,80
100,92
42,20
81,62
63,62
54,29
70,92
59,32
55,69
100,89
87,68
60,66
98,90
100,84
49,44
86,85
33,12
50,71
89,78
80,72
98,100
100,81
78,66
65,60
83,83
88,94
41,29
84,94
83,92
88,85
84,92
83,59
68,80
80,64
69,56
53,56
58,66
73,62
79,80
60,54
78,41
100,92
84,99
87,58
41,86
95,100
96,87
73,86
66,64
86,89
45,57
66,36
69,76
38,38
84,100
56,48
50,56
70,56
41,69
69,58
40,12
34,48
87,88
94,100
64,44
70,56
75,48
68,51
97,100
100,92
82,94
67,29
92,94
72,68
66,66
60,44
96,92
74,94
73,100
50,62
95,100
87,88
85,100
83,70
60,77
75,59
41,53
73,52
73,55
69,54
78,65
20,23
66,73
53,28
68,59
39,25
100,94
83,73
73,76
73,82
85,57
92,75
50,46
38,29
65,58
60,59
62,47
75,91
80,82
37,44
37,32
90,89
59,95
62,92
45,58
46,33
41,36
100,85
100,94
70,77
26,40
64,78
71,83
73,70
73,61
77,82
40,23
92,72
87,91
47,82
40,14
70,78
82,84
84,98
92,92
56,50
68,74
70,80
67,57
78,68
92,71
88,71
83,83
79,94
91,91
83,43
96,98
41,48
76,82
70,37
72,91
81,82
67,48
54,67
78,87
73,75
94,94
65,57
63,85
20,50
100,89
58,30
61,62
68,98
100,96
31,20
81,71
85,77
100,93
100,92
91,100
32,37
70,40
62,89
70,78
51,44
43,37
66,49
72,51
74,96
81,91
62,28
92,99
75,64
82,67
44,42
92,83
62,62
72,75
74,74
80,98
88,65
81,73
31,54
58,40
35,39
88,67
96,87
79,78
82,89
61,73
63,66
82,100
67,66
33,42
92,70
100,100
100,98
55,31
77,92
46,76
75,92
84,70
100,96
69,53
51,53
83,92
81,94
28,20
30,45
68,100
63,47
39,33
80,74
65,63
68,92
92,96
47,26
92,88
44,42
68,53
24,46
32,58
76,87
89,80
75,68
86,92
59,53
60,41
49,32
95,100
64,87
78,98
60,55
80,69
44,35
76,69
57,80
86,96
89,72
87,75
52,15
22,17
64,61
100,96
73,85
0,0
76,88
48,36
68,20
56,80
36,68
56,44
52,56
36,36
64,64
80,36
12,28
24,28
40,20
88,92
76,80
84,72
56,28
80,84
64,48
40,0
36,40
48,32
64,68
64,60
28,44
36,60
92,84
56,36
60,32
44,28
60,48
60,64
64,68
52,60
60,64
60,68
48,44
76,84
56,64
48,40
84,72
76,92
56,64
56,48
48,72
92,76
44,36
32,32
36,40
52,60
24,20
20,24
84,68
40,48
52,32
72,60
48,60
0,52
20,48
84,72
44,20
44,40
8,32
48,52
88,88
96,92
48,40
24,28
0,0
60,40
56,88
76,28
24,44
48,50
36,44
52,68
56,52
16,24
60,52
56,88
44,48
44,40
84,68
72,64
64,68
32,76
28,48
52,60
52,76
40,68
72,76
76,72
68,84
36,28
44,56
64,64
28,44
64,48
80,52
0,28
64,56
32,48
36,36
60,60
80,100
68,56
56,40
36,28
20,44
52,28
60,56
44,24
60,56
28,44
80,92
48,24
28,28
80,84
36,52
44,56
36,36
36,56
72,76
76,68
32,36
40,40
20,32
24,32
76,80
52,68
40,52
48,32
64,52
84,80
64,56
72,52
52,68
64,92
72,84
56,48
64,88
36,48
72,80
52,56
36,76
40,64
76,72
24,24
76,88
44,52
56,52
84,80
60,72
84,92
80,96
60,44
52,28
24,40
92,60
44,32
76,48
56,36
56,24
44,52
36,32
68,60
32,28
44,40
60,80
36,40
52,60
56,56
60,72
76,48
32,64
40,32
48,40
24,24
56,52
80,92
84,84
32,48
36,48
52,72
36,56
48,48
52,68
72,60
40,52
72,92
36,20
80,80
76,72
52,68
48,44
60,88
88,92
52,48
68,48
56,48
80,76
32,32
80,88
64,68
48,24
56,84
68,28
28,24
36,68
52,56
92,96
44,52
60,64
64,56
52,64
32,48
52,68
36,40
52,60
72,68
28,12
52,60
64,48
76,40
92,100
72,56
68,60
80,80
64,16
64,20
48,48
76,60
48,44
68,52
72,92
88,56
68,56
52,76
40,52
56,52
40,20
80,96
68,48
20,40
32,52
60,52
40,48
48,12
56,56
68,72
60,68
96,88
60,84
84,84
20,44
64,64
60,60
28,64
76,52
60,64
36,36
60,52
84,72
44,68
52,68
72,76
96,100
92,100
68,68
48,56
88,84
72,80
52,48
76,68
80,72
36,44
52,76
72,52
68,76
44,56
32,28
52,36
56,72
48,68
64,72
84,92
16,0
72,52
40,48
20,16
64,32
60,60
68,60
48,48
68,72
64,60
52,56
28,36
44,48
52,64
52,84
60,68
16,20
76,80
80,92
28,16
32,28
52,32
48,68
52,76
80,80
56,68
64,52
68,88
44,84
72,76
36,56
80,88
40,52
40,84
0,0
88,96
68,80
72,68
40,64
44,44
36,44
76,88
76,68
68,88
28,20
48,44
64,40
44,24
68,80
36,60
44,24
44,84
80,60
52,48
48,72
80,68
96,96
52,60
68,56
48,80
40,60
44,44
32,36
72,60
48,44
60,56
76,64
52,44
84,76
52,40
48,40
52,36
60,80
44,60
52,56
40,44
36,20
44,40
16,64
44,28
84,92
56,52
60,44
88,72
68,76
60,68
52,20
80,96
72,72
80,80
20,20
64,92
24,28
72,92
12,36
64,48
92,72
80,64
28,64
56,44
48,28
80,60
68,76
80,96
36,60
88,68
60,72
64,96
36,20
40,32
24,36
60,76
32,36
60,76
24,20
72,56
60,64
84,76
84,80
76,84
64,40
56,100
48,44
40,44
56,56
64,52
44,72
44,40
60,64
40,56
52,44
24,20
60,36
32,44
68,80
88,79
56,84
72,48
64,76
56,36
32,24
84,80
32,36
52,32
76,80
64,64
36,28
88,84
76,84
56,36
84,84
36,44
76,84
88,84
96,100
76,40
64,88
36,40
0,40
32,28
52,48
80,96
88,84
80,92
24,28
92,88
84,60
68,72
84,68
79,76
84,100
80,84
72,68
76,86
88,68
68,76
88,100
43,76
64,79
72,84
88,100
88,100
24,16
88,100
80,52
100,88
88,72
68,50
100,76
64,28
76,84
64,52
60,24
72,64
76,44
100,100
64,56
100,92
60,57
56,56
79,52
68,52
57,44
88,84
86,92
100,100
44,36
64,56
80,68
20,8
100,60
0,16
86,84
100,84
71,68
86,56
76,40
57,20
36,20
40,29
100,72
32,43
36,28
96,96
57,44
96,100
88,86
36,40
57,44
86,92
56,56
32,32
100,84
56,20
71,52
64,79
68,64
72,56
24,24
80,60
60,57
28,16
86,48
93,68
72,72
100,93
86,84
100,96
57,48
88,92
88,72
64,60
96,84
50,40
76,71
64,52
88,50
43,68
44,36
93,96
43,28
20,12
86,64
71,56
100,92
16,24
68,32
100,84
52,36
100,60
71,48
72,52
79,60
79,68
80,76
60,60
86,92
56,44
86,76
52,52
84,92
76,68
29,36
52,36
57,52
48,29
92,84
71,68
88,92
56,29
71,64
92,92
64,56
92,72
64,56
40,16
93,76
52,40
64,44
76,68
72,72
76,93
100,80
68,60
86,80
60,56
79,60
100,86
84,68
96,100
86,76
79,60
50,32
76,56
92,76
71,44
84,68
79,24
93,80
96,88
79,32
64,44
100,80
52,24
64,84
36,28
79,56
86,72
79,92
60,40
100,64
93,60
50,36
100,88
71,64
84,79
48,20
86,68
76,86
72,71
96,71
50,60
48,68
79,48
72,57
79,60
68,88
79,48
64,52
40,20
93,92
57,52
76,68
48,24
68,57
0,0
28,20
32,20
60,50
72,60
48,56
32,36
64,24
71,40
88,36
86,96
92,96
84,84
86,84
96,86
86,68
86,52
64,48
